Time,actual_gap1,actual_gap2,des_gap1,des_gap2,TargetVelocity
27.07999,73.01538,72.55841,72.4865,72.007,33.33333
27.09999,73.01703,72.5632,72.48907,72.01253,33.33333
27.11999,73.01868,72.56793,72.49162,72.01802,33.33333
27.13999,73.02039,72.5726,72.49415,72.02348,33.33333
27.15999,73.02203,72.5773,72.49667,72.02892,33.33333
27.17999,73.02368,72.58194,72.49917,72.03432,33.33333
27.19999,73.02527,72.58658,72.50166,72.0397,33.33333
27.21999,73.02686,72.59116,72.50414,72.04505,33.33333
27.23999,73.0285,72.5957,72.50661,72.05037,33.33333
27.25999,73.03009,72.60022,72.50906,72.05566,33.33333
27.27999,73.03168,72.60474,72.51149,72.06093,33.33333
27.29999,73.0332,72.60925,72.51391,72.06616,33.33333
27.31999,73.03473,72.61371,72.51631,72.07137,33.33333
27.33999,73.03625,72.6181,72.5187,72.07655,33.33333
27.35999,73.03778,72.6225,72.52107,72.0817,33.33333
27.37999,73.03931,72.62683,72.52343,72.08683,33.33333
27.39999,73.04077,72.63123,72.52578,72.09193,33.33333
27.41999,73.04224,72.63556,72.52811,72.09699,33.33333
27.43999,73.0437,72.63983,72.53043,72.10204,33.33333
27.45999,73.0451,72.6441,72.53274,72.10705,33.33333
27.47999,73.04657,72.64832,72.53503,72.11204,33.33333
27.49999,73.04803,72.65247,72.5373,72.117,33.33333
27.51999,73.04944,72.65668,72.53957,72.12193,33.33333
27.53999,73.05084,72.66083,72.54182,72.12684,33.33333
27.55999,73.05219,72.66498,72.54405,72.13172,33.33333
27.57999,73.05353,72.66907,72.54627,72.13657,33.33333
27.59999,73.05487,72.6731,72.54848,72.1414,33.33333
27.61999,73.05621,72.67719,72.55068,72.1462,33.33333
27.63999,73.05756,72.68121,72.55286,72.15098,33.33333
27.65999,73.0589,72.68518,72.55503,72.15573,33.33333
27.67999,73.06018,72.68915,72.55719,72.16045,33.33333
27.69999,73.06146,72.69312,72.55933,72.16515,33.33333
27.71999,73.06274,72.69702,72.56146,72.16983,33.33333
27.73999,73.06403,72.70093,72.56358,72.17448,33.33333
27.75999,73.06531,72.70477,72.56569,72.1791,33.33333
27.77999,73.06659,72.70856,72.56778,72.1837,33.33333
27.79999,73.06781,72.7124,72.56986,72.18827,33.33333
27.81999,73.06903,72.71619,72.57193,72.19282,33.33333
27.83999,73.07025,72.71991,72.57398,72.19734,33.33333
27.85999,73.07141,72.72363,72.57603,72.20184,33.33333
27.87999,73.07263,72.72736,72.57806,72.20631,33.33333
27.89999,73.07385,72.73102,72.58008,72.21075,33.33333
27.91999,73.07501,72.73468,72.58208,72.21518,33.33333
27.93999,73.07617,72.73834,72.58408,72.21958,33.33333
27.95999,73.07733,72.74194,72.58606,72.22396,33.33333
27.97999,73.07843,72.74554,72.58803,72.22831,33.33333
27.99999,73.07953,72.74908,72.58999,72.23264,33.33333
28.01999,73.08069,72.75262,72.59193,72.23694,33.33333
28.03999,73.08179,72.75616,72.59387,72.24122,33.33333
28.05999,73.08289,72.75964,72.59579,72.24548,33.33333
28.07999,73.08398,72.76312,72.5977,72.24971,33.33333
28.09999,73.08502,72.7666,72.5996,72.25392,33.33333
28.11999,73.08606,72.77002,72.60149,72.25811,33.33333
28.13999,73.0871,72.77344,72.60336,72.26228,33.33333
28.15999,73.08813,72.77686,72.60522,72.26642,33.33333
28.17999,73.08917,72.78021,72.60708,72.27054,33.33333
28.19999,73.09021,72.78357,72.60892,72.27464,33.33333
28.21999,73.09119,72.78693,72.61075,72.27871,33.33333
28.23999,73.09216,72.79022,72.61256,72.28276,33.33333
28.25999,73.09314,72.79352,72.61437,72.28679,33.33333
28.27999,73.09412,72.79675,72.61617,72.29079,33.33333
28.29999,73.09503,72.79999,72.61796,72.29478,33.33333
28.31999,73.09601,72.80322,72.61974,72.29874,33.33333
28.33999,73.09698,72.8064,72.6215,72.30267,33.33333
28.35999,73.0979,72.80957,72.62325,72.30659,33.33333
28.37999,73.09882,72.81274,72.62499,72.31049,33.33333
28.39999,73.09973,72.81586,72.62672,72.31436,33.33333
28.41999,73.10065,72.81891,72.62845,72.31821,33.33333
28.43999,73.1015,72.82202,72.63016,72.32204,33.33333
28.45999,73.10236,72.82507,72.63186,72.32585,33.33333
28.47999,73.10327,72.82813,72.63355,72.32964,33.33333
28.49999,73.10413,72.83118,72.63523,72.3334,33.33333
28.51999,73.10498,72.83417,72.6369,72.33715,33.33333
28.53999,73.10583,72.83716,72.63856,72.34087,33.33333
28.55999,73.10669,72.84009,72.64021,72.34457,33.33333
28.57999,73.10748,72.84308,72.64185,72.34826,33.33333
28.59999,73.10828,72.84601,72.64347,72.35192,33.33333
28.61999,73.10907,72.84888,72.64509,72.35556,33.33333
28.63999,73.10986,72.85175,72.6467,72.35918,33.33333
28.65999,73.11066,72.85461,72.6483,72.36279,33.33333
28.67999,73.11145,72.85748,72.64989,72.36636,33.33333
28.69999,73.11224,72.86029,72.65147,72.36993,33.33333
28.71999,73.11304,72.86304,72.65304,72.37347,33.33333
28.73999,73.11377,72.86584,72.65459,72.37698,33.33333
28.75999,73.1145,72.86859,72.65614,72.38049,33.33333
28.77999,73.11523,72.87134,72.65768,72.38396,33.33333
28.79999,73.11597,72.87402,72.65922,72.38743,33.33333
28.81999,73.1167,72.87677,72.66074,72.39087,33.33333
28.83999,73.11743,72.87946,72.66225,72.39429,33.33333
28.85999,73.11816,72.88208,72.66375,72.3977,33.33333
28.87999,73.1189,72.8847,72.66525,72.40108,33.33333
28.89999,73.11957,72.88733,72.66673,72.40444,33.33333
28.91999,73.12024,72.88995,72.6682,72.40778,33.33333
28.93999,73.12091,72.89252,72.66966,72.41111,33.33333
28.95999,73.12158,72.89508,72.67112,72.41441,33.33333
28.97999,73.12219,72.89764,72.67257,72.4177,33.33333
28.99999,73.1228,72.90021,72.674,72.42097,33.33333
29.01999,73.12347,72.90271,72.67543,72.42422,33.33333
29.03999,73.12415,72.90521,72.67685,72.42746,33.33333
29.05999,73.12476,72.90771,72.67826,72.43067,33.33333
29.07999,73.12537,72.91016,72.67966,72.43387,33.33333
29.09999,73.12598,72.9126,72.68106,72.43704,33.33333
29.11999,73.12659,72.91498,72.68244,72.4402,33.33333
29.13999,73.1272,72.91736,72.68382,72.44334,33.33333
29.15999,73.12775,72.91974,72.68518,72.44646,33.33333
29.17999,73.1283,72.92212,72.68654,72.44957,33.33333
29.19999,73.12885,72.92444,72.68789,72.45266,33.33333
29.21999,73.12946,72.92676,72.68923,72.45573,33.33333
29.23999,73.13,72.92908,72.69057,72.45878,33.33333
29.25999,73.13055,72.9314,72.69189,72.46181,33.33333
29.27999,73.1311,72.93365,72.69321,72.46483,33.33333
29.29999,73.13165,72.93591,72.69452,72.46783,33.33333
29.31999,73.1322,72.93811,72.69582,72.47081,33.33333
29.33999,73.13269,72.94037,72.69711,72.47378,33.33333
29.35999,73.13318,72.94257,72.69839,72.47672,33.33333
29.37999,73.13367,72.94476,72.69966,72.47965,33.33333
29.39999,73.13416,72.94696,72.70093,72.48257,33.33333
29.41999,73.13464,72.9491,72.70219,72.48547,33.33333
29.43999,73.13513,72.95129,72.70344,72.48835,33.33333
29.45999,73.13562,72.95343,72.70468,72.49121,33.33333
29.47999,73.13611,72.95557,72.70592,72.49406,33.33333
29.49999,73.1366,72.95764,72.70715,72.49689,33.33333
29.51999,73.13708,72.95972,72.70837,72.4997,33.33333
29.53999,73.13751,72.96179,72.70958,72.5025,33.33333
29.55999,73.13794,72.96387,72.71078,72.50529,33.33333
29.57999,73.13837,72.96588,72.71198,72.50805,33.33333
29.59999,73.13879,72.9679,72.71317,72.5108,33.33333
29.61999,73.13922,72.96985,72.71436,72.51353,33.33333
29.63999,73.13959,72.97186,72.71553,72.51624,33.33333
29.65999,73.14001,72.97388,72.7167,72.51894,33.33333
29.67999,73.14044,72.97583,72.71786,72.52163,33.33333
29.69999,73.14087,72.97778,72.71901,72.5243,33.33333
29.71999,73.1413,72.97968,72.72015,72.52695,33.33333
29.73999,73.14166,72.98163,72.72129,72.52959,33.33333
29.75999,73.14203,72.98352,72.72242,72.53222,33.33333
29.77999,73.1424,72.98541,72.72354,72.53483,33.33333
29.79999,73.14276,72.9873,72.72466,72.53742,33.33333
29.81999,73.14313,72.98914,72.72576,72.54,33.33333
29.83999,73.14343,72.99103,72.72686,72.54256,33.33333
29.85999,73.14374,72.99286,72.72795,72.54511,33.33333
29.87999,73.14404,72.99469,72.72903,72.54765,33.33333
29.89999,73.14441,72.99646,72.73012,72.55016,33.33333
29.91999,73.14478,72.99823,72.73119,72.55267,33.33333
29.93999,73.14514,73,72.73226,72.55515,33.33333
29.95999,73.14545,73.00177,72.73332,72.55762,33.33333
29.97999,73.14575,73.00354,72.73438,72.56008,33.33333
29.99999,73.14606,73.00525,72.73542,72.56252,33.33333
30.01999,73.14636,73.00696,72.73646,72.56495,33.33333
30.03999,73.14667,73.00867,72.73749,72.56737,33.33333
30.05999,73.14697,73.01031,72.73851,72.56977,33.33333
30.07999,73.14722,73.01202,72.73953,72.57216,33.33333
30.09999,73.14746,73.01367,72.74055,72.57453,33.33333
30.11999,73.14771,73.01532,72.74155,72.57689,33.33333
30.13999,73.14795,73.01697,72.74255,72.57923,33.33333
30.15999,73.14825,73.01855,72.74355,72.58156,33.33333
30.17999,73.14856,73.02014,72.74453,72.58388,33.33333
30.19999,73.1488,73.02179,72.74551,72.58618,33.33333
30.21999,73.14905,73.02338,72.74648,72.58847,33.33333
30.23999,73.14929,73.02496,72.74745,72.59074,33.33333
30.25999,73.14954,73.02649,72.74841,72.593,33.33333
30.27999,73.14978,73.02802,72.74937,72.59525,33.33333
30.29999,73.15002,73.02954,72.75031,72.59749,33.33333
30.31999,73.15021,73.03107,72.75126,72.59971,33.33333
30.33999,73.15039,73.03259,72.7522,72.60191,33.33333
30.35999,73.15057,73.03412,72.75313,72.60411,33.33333
30.37999,73.15076,73.03558,72.75405,72.60629,33.33333
30.39999,73.15094,73.03705,72.75497,72.60846,33.33333
30.41999,73.15112,73.03851,72.75588,72.61062,33.33333
30.43999,73.15131,73.03992,72.75679,72.61276,33.33333
30.45999,73.15149,73.04138,72.75769,72.61489,33.33333
30.47999,73.15167,73.04279,72.75858,72.617,33.33333
30.49999,73.15186,73.04419,72.75947,72.61911,33.33333
30.51999,73.15204,73.04559,72.76035,72.6212,33.33333
30.53999,73.15222,73.04694,72.76123,72.62328,33.33333
30.55999,73.1524,73.04828,72.7621,72.62534,33.33333
30.57999,73.15259,73.04962,72.76296,72.6274,33.33333
30.59999,73.15271,73.05096,72.76382,72.62943,33.33333
30.61999,73.15283,73.05231,72.76468,72.63146,33.33333
30.63999,73.15295,73.05365,72.76553,72.63348,33.33333
30.65999,73.15308,73.05493,72.76637,72.63548,33.33333
30.67999,73.1532,73.05621,72.7672,72.63747,33.33333
30.69999,73.15332,73.0575,72.76804,72.63945,33.33333
30.71999,73.15344,73.05872,72.76886,72.64142,33.33333
30.73999,73.1535,73.06,72.76968,72.64337,33.33333
30.75999,73.15363,73.06128,72.77049,72.64532,33.33333
30.77999,73.15375,73.06256,72.7713,72.64725,33.33333
30.79999,73.15387,73.06378,72.7721,72.64917,33.33333
30.81999,73.15399,73.065,72.7729,72.65108,33.33333
30.83999,73.15411,73.06622,72.7737,72.65298,33.33333
30.85999,73.15424,73.06738,72.77448,72.65486,33.33333
30.87999,73.15436,73.06854,72.77527,72.65674,33.33333
30.89999,73.15442,73.06976,72.77605,72.6586,33.33333
30.91999,73.15448,73.07092,72.77682,72.66045,33.33333
30.93999,73.15454,73.07208,72.77759,72.66229,33.33333
30.95999,73.1546,73.07324,72.77835,72.66412,33.33333
30.97999,73.15466,73.07434,72.77911,72.66594,33.33333
30.99999,73.15472,73.07544,72.77986,72.66775,33.33333
31.01999,73.15479,73.07654,72.78061,72.66954,33.33333
31.03999,73.15485,73.07764,72.78135,72.67133,33.33333
31.05999,73.15485,73.07874,72.78209,72.6731,33.33333
31.07999,73.15485,73.07983,72.78282,72.67486,33.33333
31.09999,73.15491,73.08093,72.78355,72.67661,33.33333
31.11999,73.15497,73.08197,72.78427,72.67834,33.33333
31.13999,73.15503,73.08301,72.78499,72.68008,33.33333
31.15999,73.15509,73.08405,72.7857,72.68179,33.33333
31.17999,73.15515,73.08508,72.78641,72.6835,33.33333
31.19999,73.15521,73.08606,72.78711,72.6852,33.33333
31.21999,73.15521,73.0871,72.7878,72.68688,33.33333
31.23999,73.15521,73.08813,72.7885,72.68856,33.33333
31.25999,73.15521,73.08911,72.78918,72.69022,33.33333
31.27999,73.15521,73.09009,72.78987,72.69188,33.33333
31.29999,73.15521,73.09106,72.79055,72.69352,33.33333
31.31999,73.15521,73.09204,72.79122,72.69515,33.33333
31.33999,73.15521,73.09296,72.79189,72.69678,33.33333
31.35999,73.15521,73.09387,72.79256,72.69839,33.33333
31.37999,73.15521,73.09479,72.79322,72.69999,33.33333
31.39999,73.15515,73.09576,72.79388,72.70158,33.33333
31.41999,73.15509,73.09668,72.79453,72.70316,33.33333
31.43999,73.15503,73.0976,72.79517,72.70473,33.33333
31.45999,73.15497,73.09851,72.79581,72.7063,33.33333
31.47999,73.15491,73.09943,72.79646,72.70786,33.33333
31.49999,73.15491,73.10028,72.79709,72.7094,33.33333
31.51999,73.15491,73.10114,72.79772,72.71093,33.33333
31.53999,73.15491,73.10199,72.79835,72.71246,33.33333
31.55999,73.15491,73.10284,72.79897,72.71397,33.33333
31.57999,73.15491,73.10364,72.79958,72.71547,33.33333
31.59999,73.15485,73.10449,72.80019,72.71696,33.33333
31.61999,73.15479,73.10535,72.8008,72.71845,33.33333
31.63999,73.15472,73.1062,72.80141,72.71992,33.33333
31.65999,73.15466,73.10699,72.80201,72.72139,33.33333
31.67999,73.1546,73.10779,72.8026,72.72285,33.33333
31.69999,73.15454,73.10858,72.8032,72.7243,33.33333
31.71999,73.15448,73.10938,72.80379,72.72574,33.33333
31.73999,73.15442,73.11011,72.80437,72.72717,33.33333
31.75999,73.15436,73.11084,72.80495,72.72858,33.33333
31.77999,73.1543,73.11157,72.80553,72.73,33.33333
31.79999,73.15417,73.11237,72.8061,72.7314,33.33333
31.81999,73.15405,73.11316,72.80666,72.7328,33.33333
31.83999,73.15393,73.11389,72.80723,72.73418,33.33333
31.85999,73.15381,73.11462,72.80779,72.73555,33.33333
31.87999,73.15369,73.11536,72.80834,72.73692,33.33333
31.89999,73.15356,73.11609,72.80889,72.73827,33.33333
31.91999,73.1535,73.11676,72.80944,72.73962,33.33333
31.93999,73.15344,73.11743,72.80998,72.74097,33.33333
31.95999,73.15338,73.1181,72.81052,72.7423,33.33333
31.97999,73.15332,73.11877,72.81106,72.74362,33.33333
31.99999,73.15326,73.11945,72.81159,72.74493,33.33333
32.01999,73.1532,73.12006,72.81212,72.74624,33.33333
32.03999,73.15308,73.12073,72.81264,72.74754,33.33333
32.05999,73.15295,73.1214,72.81316,72.74883,33.33333
32.07999,73.15283,73.12207,72.81368,72.75011,33.33333
32.09999,73.15271,73.12268,72.81419,72.75138,33.33333
32.11999,73.15259,73.12329,72.8147,72.75265,33.33333
32.13999,73.15247,73.1239,72.81521,72.75391,33.33333
32.15999,73.15234,73.12451,72.81571,72.75516,33.33333
32.17999,73.15222,73.12512,72.81622,72.75639,33.33333
32.19999,73.1521,73.12567,72.81671,72.75762,33.33333
32.21999,73.15198,73.12622,72.81721,72.75884,33.33333
32.23999,73.15186,73.12677,72.8177,72.76006,33.33333
32.25999,73.15173,73.12732,72.81818,72.76126,33.33333
32.27999,73.15155,73.12793,72.81866,72.76246,33.33333
32.29999,73.15137,73.12848,72.81915,72.76365,33.33333
32.31999,73.15118,73.12903,72.81962,72.76483,33.33333
32.33999,73.151,73.12958,72.82009,72.76601,33.33333
32.35999,73.15082,73.13013,72.82056,72.76717,33.33333
32.37999,73.15063,73.13068,72.82102,72.76833,33.33333
32.39999,73.15045,73.13116,72.82149,72.76949,33.33333
32.41999,73.15033,73.13165,72.82195,72.77063,33.33333
32.43999,73.15021,73.13214,72.8224,72.77177,33.33333
32.45999,73.15009,73.13263,72.82285,72.7729,33.33333
32.47999,73.14996,73.13312,72.8233,72.77402,33.33333
32.49999,73.14984,73.13361,72.82375,72.77513,33.33333
32.51999,73.14972,73.13403,72.82419,72.77624,33.33333
32.53999,73.14954,73.13452,72.82463,72.77734,33.33333
32.55999,73.14935,73.13501,72.82507,72.77843,33.33333
32.57999,73.14917,73.1355,72.8255,72.77951,33.33333
32.59999,73.14899,73.13599,72.82593,72.78059,33.33333
32.61999,73.1488,73.13641,72.82635,72.78165,33.33333
32.63999,73.14862,73.13684,72.82678,72.78271,33.33333
32.65999,73.14844,73.13727,72.8272,72.78378,33.33333
32.67999,73.14825,73.1377,72.82762,72.78483,33.33333
32.69999,73.14807,73.13812,72.82803,72.78587,33.33333
32.71999,73.14789,73.13855,72.82845,72.78691,33.33333
32.73999,73.14771,73.13892,72.82886,72.78794,33.33333
32.75999,73.14752,73.13928,72.82926,72.78896,33.33333
32.77999,73.14734,73.13965,72.82967,72.78998,33.33333
32.79999,73.14716,73.14001,72.83006,72.79099,33.33333
32.81999,73.14697,73.14038,72.83046,72.79198,33.33333
32.83999,73.14673,73.14081,72.83086,72.79298,33.33333
32.85999,73.14648,73.14117,72.83125,72.79396,33.33333
32.87999,73.14624,73.14154,72.83163,72.79494,33.33333
32.89999,73.146,73.14191,72.83202,72.79592,33.33333
32.91999,73.14575,73.14227,72.8324,72.79689,33.33333
32.93999,73.14551,73.14264,72.83278,72.79785,33.33333
32.95999,73.14526,73.14301,72.83315,72.79881,33.33333
32.97999,73.14502,73.14337,72.83353,72.79975,33.33333
32.99999,73.14478,73.14368,72.8339,72.80069,33.33333
33.01999,73.14459,73.14398,72.83427,72.80163,33.33333
33.03999,73.14441,73.14429,72.83463,72.80256,33.33333
33.05999,73.14423,73.14459,72.835,72.80348,33.33333
33.07999,73.14404,73.1449,72.83536,72.8044,33.33333
33.09999,73.14386,73.1452,72.83572,72.80531,33.33333
33.11999,73.14368,73.14545,72.83607,72.80621,33.33333
33.13999,73.14349,73.14569,72.83642,72.80711,33.33333
33.15999,73.14325,73.146,72.83677,72.808,33.33333
33.17999,73.14301,73.1463,72.83711,72.80888,33.33333
33.19999,73.14276,73.14661,72.83746,72.80976,33.33333
33.21999,73.14252,73.14691,72.8378,72.81063,33.33333
33.23999,73.14227,73.14722,72.83813,72.8115,33.33333
33.25999,73.14203,73.14746,72.83847,72.81236,33.33333
33.27999,73.14178,73.14771,72.83881,72.81322,33.33333
33.29999,73.14154,73.14795,72.83913,72.81406,33.33333
33.31999,73.1413,73.14819,72.83946,72.8149,33.33333
33.33999,73.14105,73.14844,72.83979,72.81574,33.33333
33.35999,73.14081,73.14868,72.84011,72.81657,33.33333
33.37999,73.14056,73.14893,72.84043,72.8174,33.33333
33.39999,73.14032,73.14917,72.84075,72.81821,33.33333
33.41999,73.14008,73.14935,72.84106,72.81903,33.33333
33.43999,73.13983,73.14954,72.84138,72.81984,33.33333
33.45999,73.13959,73.14972,72.84169,72.82064,33.33333
33.47999,73.13934,73.1499,72.842,72.82143,33.33333
33.49999,73.1391,73.15009,72.84231,72.82223,33.33333
33.51999,73.13885,73.15027,72.84261,72.82301,33.33333
33.53999,73.13855,73.15051,72.84292,72.82379,33.33333
33.55999,73.13824,73.1507,72.84322,72.82456,33.33333
33.57999,73.13794,73.15088,72.84351,72.82533,33.33333
33.59999,73.13763,73.15106,72.84381,72.8261,33.33333
33.61999,73.13733,73.15125,72.8441,72.82685,33.33333
33.63999,73.13702,73.15143,72.84439,72.82761,33.33333
33.65999,73.13672,73.15161,72.84468,72.82835,33.33333
33.67999,73.13641,73.15179,72.84496,72.82909,33.33333
33.69999,73.13611,73.15198,72.84525,72.82983,33.33333
33.71999,73.1358,73.1521,72.84553,72.83056,33.33333
33.73999,73.13556,73.15222,72.84581,72.83128,33.33333
33.75999,73.13531,73.15234,72.84608,72.832,33.33333
33.77999,73.13507,73.15247,72.84636,72.83272,33.33333
33.79999,73.13483,73.15259,72.84663,72.83343,33.33333
33.81999,73.13458,73.15271,72.8469,72.83413,33.33333
33.83999,73.13434,73.15283,72.84717,72.83483,33.33333
33.85999,73.13409,73.15295,72.84743,72.83553,33.33333
33.87999,73.13385,73.15308,72.8477,72.83621,33.33333
33.89999,73.13361,73.15314,72.84796,72.8369,33.33333
33.91999,73.13336,73.1532,72.84822,72.83758,33.33333
33.93999,73.13312,73.15326,72.84848,72.83825,33.33333
33.95999,73.13287,73.15332,72.84874,72.83892,33.33333
33.97999,73.13257,73.15344,72.84899,72.83958,33.33333
33.99999,73.13226,73.15356,72.84924,72.84024,33.33333
34.01999,73.13196,73.15369,72.84949,72.8409,33.33333
34.03999,73.13165,73.15381,72.84975,72.84155,33.33333
34.05999,73.13135,73.15393,72.84999,72.84219,33.33333
34.07999,73.13104,73.15399,72.85023,72.84283,33.33333
34.09999,73.13074,73.15405,72.85048,72.84347,33.33333
34.11999,73.13043,73.15411,72.85072,72.8441,33.33333
34.13999,73.13013,73.15417,72.85095,72.84473,33.33333
34.15999,73.12982,73.15424,72.85119,72.84534,33.33333
34.17999,73.12952,73.1543,72.85143,72.84596,33.33333
34.19999,73.12921,73.15436,72.85165,72.84657,33.33333
34.21999,73.12891,73.15442,72.85188,72.84718,33.33333
34.23999,73.1286,73.15448,72.85211,72.84779,33.33333
34.25999,73.1283,73.15454,72.85234,72.84838,33.33333
34.27999,73.12799,73.15454,72.85256,72.84898,33.33333
34.29999,73.12769,73.15454,72.85278,72.84956,33.33333
34.31999,73.12738,73.15454,72.853,72.85015,33.33333
34.33999,73.12708,73.15454,72.85323,72.85073,33.33333
34.35999,73.12677,73.15454,72.85344,72.8513,33.33333
34.37999,73.12646,73.15454,72.85365,72.85188,33.33333
34.39999,73.12616,73.15454,72.85387,72.85244,33.33333
34.41999,73.12585,73.15454,72.85408,72.853,33.33333
34.43999,73.12555,73.15454,72.85429,72.85356,33.33333
34.45999,73.12524,73.15454,72.8545,72.85412,33.33333
34.47999,73.12494,73.15454,72.85471,72.85467,33.33333
34.49999,73.12457,73.15454,72.85491,72.85522,33.33333
34.51999,73.12421,73.15454,72.85512,72.85576,33.33333
34.53999,73.12384,73.15454,72.85532,72.85629,33.33333
34.55999,73.12347,73.15454,72.85551,72.85683,33.33333
34.57999,73.12311,73.15454,72.85571,72.85735,33.33333
